message_id,sent_time_ns,receive_time_ns,latency_ms
4815,1778959356632034373,1778959356632167648,0.133275
4816,1778959356642017642,1778959356642138273,0.120631
4817,1778959356652012112,1778959356652133164,0.121052
4818,1778959356662012394,1778959356662162802,0.150408
4819,1778959356672000612,1778959356672137565,0.136953
4820,1778959356682011103,1778959356682134790,0.123687
4821,1778959356692003911,1778959356692125564,0.121653
4822,1778959356702026826,1778959356702144361,0.117535
4823,1778959356712003101,1778959356712119114,0.116013
4824,1778959356722014645,1778959356722139584,0.124939
4825,1778959356732005989,1778959356732123684,0.117695
4826,1778959356742017181,1778959356742139506,0.122325
4827,1778959356752014938,1778959356752164304,0.149366
4828,1778959356762009068,1778959356762127956,0.118888
4829,1778959356772005963,1778959356772134810,0.128847
4830,1778959356782016775,1778959356782151794,0.135019
4831,1778959356792009001,1778959356792141375,0.132374
4832,1778959356802023710,1778959356802136106,0.112396
4833,1778959356812012440,1778959356812137439,0.124999
4834,1778959356822007161,1778959356822122492,0.115331
4835,1778959356832001381,1778959356832115850,0.114469
4836,1778959356842013034,1778959356842148764,0.13573
4837,1778959356852002315,1778959356852118547,0.116232
4838,1778959356862001664,1778959356862120342,0.118678
4839,1778959356872014149,1778959356872147505,0.133356
4840,1778959356882004582,1778959356882127818,0.123236
4841,1778959356892005876,1778959356892134001,0.128125
4842,1778959356902013311,1778959356902152097,0.138786
4843,1778959356912005096,1778959356912118644,0.113548
4844,1778959356922031067,1778959356922217605,0.186538
4845,1778959356932016200,1778959356932135839,0.119639
4846,1778959356942020800,1778959356942138445,0.117645
4847,1778959356952013487,1778959356952146872,0.133385
4848,1778959356962002767,1778959356962123949,0.121182
4849,1778959356972046562,1778959356972208973,0.162411
4850,1778959356982007378,1778959356982128039,0.120661
4851,1778959356992016186,1778959356992139973,0.123787
4852,1778959357002053228,1778959357002247150,0.193922
4853,1778959357012009305,1778959357012130557,0.121252
4854,1778959357022013364,1778959357022131971,0.118607
4855,1778959357032041920,1778959357032214982,0.173062
4856,1778959357042031271,1778959357042170107,0.138836
4857,1778959357052019229,1778959357052137716,0.118487
4858,1778959357062041462,1778959357062211498,0.170036
4859,1778959357072009783,1778959357072139241,0.129458
4860,1778959357082014533,1778959357082133140,0.118607
4861,1778959357092010707,1778959357092144163,0.133456
4862,1778959357102022060,1778959357102157600,0.13554
4863,1778959357112014797,1778959357112159625,0.144828
4864,1778959357122005921,1778959357122127224,0.121303
4865,1778959357132004520,1778959357132126934,0.122414
4866,1778959357142012787,1778959357142135372,0.122585
4867,1778959357151999462,1778959357152128139,0.128677
4868,1778959357162018119,1778959357162142888,0.124769
4869,1778959357172014143,1778959357172164521,0.150378
4870,1778959357182007091,1778959357182132691,0.1256
4871,1778959357192011069,1778959357192150507,0.139438
4872,1778959357202028825,1778959357202195674,0.166849
4873,1778959357212003958,1778959357212127024,0.123066
4874,1778959357222010412,1778959357222132976,0.122564
4875,1778959357232002487,1778959357232156302,0.153815
4876,1778959357242015544,1778959357242155522,0.139978
4877,1778959357252004333,1778959357252134833,0.1305
4878,1778959357262039412,1778959357262171886,0.132474
4879,1778959357272016970,1778959357272160866,0.143896
4880,1778959357282003676,1778959357282118966,0.11529
4881,1778959357292006672,1778959357292158533,0.151861
4882,1778959357302010210,1778959357302129399,0.119189
4883,1778959357312027825,1778959357312148266,0.120441
4884,1778959357322007898,1778959357322130363,0.122465
4885,1778959357332007849,1778959357332127368,0.119519
4886,1778959357342017579,1778959357342153520,0.135941
4887,1778959357352048409,1778959357352177737,0.129328
4888,1778959357362039944,1778959357362165645,0.125701
4889,1778959357372005590,1778959357372136921,0.131331
4890,1778959357382008156,1778959357382130510,0.122354
4891,1778959357392015832,1778959357392134499,0.118667
4892,1778959357402007246,1778959357402118840,0.111594
4893,1778959357412005664,1778959357412124362,0.118698
4894,1778959357421969626,1778959357422101339,0.131713
4895,1778959357432033199,1778959357432149372,0.116173
4896,1778959357442007201,1778959357442145987,0.138786
4897,1778959357452005589,1778959357452144134,0.138545
4898,1778959357462025779,1778959357462145007,0.119228
4899,1778959357472004800,1778959357472131041,0.126241
4900,1778959357482006785,1778959357482125492,0.118707
4901,1778959357492041472,1778959357492203072,0.1616
4902,1778959357502042475,1778959357502172905,0.13043
4903,1778959357512012048,1778959357512128151,0.116103
4904,1778959357522016858,1778959357522142139,0.125281
4905,1778959357532005768,1778959357532119416,0.113648
4906,1778959357542003696,1778959357542131781,0.128085
4907,1778959357552011492,1778959357552149636,0.138144
4908,1778959357562005301,1778959357562138737,0.133436
4909,1778959357572049477,1778959357572203191,0.153714
4910,1778959357582008720,1778959357582136084,0.127364
4911,1778959357592010274,1778959357592131827,0.121553
4912,1778959357602030534,1778959357602153830,0.123296
4913,1778959357612015096,1778959357612145305,0.130209
